0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715167498104596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9999999999999999,0.0047113803672365565,0.019537935639017817,0.0,0.021268621243210065,0.04476956524975505,0.011035247011701015,0.044322407967035696,0.06660363712618128,0.021402736153148343,0.00816994494113372,0.0005440673862137774,0.0,0.0077051490673371225,0.001937500647095051,0.05882999687158412,0.0,0.01733665385169354,0.009294980974108974,0.0,0.0,0.040073733822383134,0.010029861621950353,0.036401155220226765,0.011037264239944116,0.0,0.0,0.00213547419167452,0.06990605762855659,0.012603664990567217,0.012275039053855439,0.0010428859909488361,0.0,0.0776558118091959,0.025946392932799007,0.0041468103264832214,0.0,0.0,0.0,0.0,0.00498208844446741,0.014288055292992775,0.0009618622196577768,0.010778482727832115,0.021972415274248078,0.0,0.006632721931820533,0.0,0.0,0.036323475795086144,0.0,0.044961938967586684,0.06927146534063705,0.0,0.0,0.0,0.0,0.0,0.007405714479169686,0.018600600354398644,0.0,0.0,0.0029862723030229846,0.0,0.0,0.0015527733991812912,0.0,0.3623077806599436,0.005648144839523078,0.020078487392370368,0.006057218881958805,0.0007795920844378609,0.0,0.007787788154101084,0.009780552037760619,0.20317482979925403,0.0,0.021632322971853087,0.018562689643134456,0.0,0.0,0.14070059995348233,0.0,0.024969913580935598,0.0,0.014971353754566659,0.0,0.003656307129798903,0.0077455858771373525,0.0,0.0005163818063308275,0.012108019454734746,0.0,0.04228641799978564,0.015344992521308023,0.00980507759030085,0.019323821823122953,0.074882398779005,0.023346082586676843,0.0
0.0,0.0047113803672365565,1.0000000000000002,0.014386201020897708,0.005942534896296525,0.023611278628520065,0.015143200874782882,0.010111719689542446,0.002469716504439438,0.009560024942880295,0.0,0.0,0.0,0.0028510371206376967,0.0,0.0,0.031120411113142777,0.0,0.019658639049708295,0.010539904499856216,0.025287359674311123,0.047038176406133184,0.006622215261219267,0.013785710796304373,0.0,0.011377764110518771,0.007130942592247973,0.0756787413625187,0.0014675690816595846,0.014782084350503598,0.03558812029712533,0.0,0.0,0.0,0.0019765801356675093,0.0,0.0048090819667901555,0.0,0.0,0.01038015787770843,0.0,0.0014006689075363235,0.02599207437655617,0.0029746070776706136,0.0,0.024160282475217915,0.0,0.0,0.0,0.0,0.0,0.0674138981799037,0.005149890653291227,0.021638936888863636,0.0,0.002742721160993438,0.0,0.0,0.0,0.00381709047559564,0.06711050264898608,0.0,0.0,0.26089430476566494,0.0,0.05977681233990187,0.0,0.11865148250017378,0.01152731433691326,0.0016635400701035332,0.005174477304340861,0.004162722821312496,0.06589868657660541,0.0,0.0011468630868997607,0.0,0.002148131058934812,0.021656659344338944,0.09365865878170708,0.03827069814130373,0.17946522128301717,0.04056793187174721,0.0,0.0,0.002860026224773198,0.018838767410236792,0.015433220382467847,0.002013882210679692,0.0,0.014638318548448062,0.008758182116638705,0.003193873185784393,0.0,0.00550949553401575,0.0,0.04350056126421993,0.0037903366772732224,0.0,0.0,0.003008288725373082,0.009795602696972001
0.0,0.019537935639017817,0.014386201020897708,1.0,0.0,0.014987016875625854,0.0,0.0,0.0,0.09267686024109886,0.009336179957474421,0.0,0.03322619774627421,0.0,0.0036196422194272066,0.0,0.05672760277973997,0.0,0.0,0.0,0.14099607199227202,0.0,0.007472681241152604,0.20417456493017655,0.0,0.0,0.0,0.0,0.0,0.14230544189221758,0.04685166215116176,0.02367273760265139,0.0,0.0,0.017564595480607216,0.01584546334208997,0.002110381045548851,0.0,0.0,0.07379342566759717,0.0,0.05808526765812715,0.025663870635715583,0.05286683710943087,0.0,0.03578281334822566,0.02084674218670928,0.0,0.010072787050317254,0.14304303381783234,0.005915399551262303,0.00924481363516267,0.0,0.0,0.0,0.008124265887265605,0.0,0.0,0.0,0.047739296224812565,0.0,0.0,0.0,0.013677874732801453,0.0313590753752659,0.05059029115727206,0.09482787853797195,0.024808926056413272,0.10926487807342508,0.01971041319963609,0.0,0.04932191794966367,0.12854616876762837,0.013917555356722601,0.07020765712291344,0.0033183242075118685,0.025452077493956508,0.006109485483513168,0.1321086062107098,0.0,0.010125662936196865,0.0,0.017716672738091258,0.0,0.015531518604934891,0.06377447649156945,0.0,0.005965358337509547,0.001860755775144554,0.0,0.0024707405538775215,0.009460631777136951,0.007394368030740167,0.0,0.0,0.0,0.0,0.04425397074273712,0.0036294193916017597,0.07128726847826361,0.014068236998818113
0.0,0.0,0.005942534896296525,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.02835718782865019,0.007141691247616721,0.0,0.0,0.0,0.004153256568917963,0.012218993489707067,0.02603619635326359,0.0,0.012755739600683701,0.003907966419860737,0.12942557892612963,0.0011627152399667493,0.0025722953184990536,0.0,0.11903454473467706,0.0338010935398697,0.022159219563814316,0.012346410840466034,0.005985568236441546,0.007536201844133827,0.007679802974908792,0.005432523271211138,0.0038975045361445038,0.0038821377873756524,0.0,0.0036362861699352237,0.0029057967862026125,0.0,0.008149657134264408,0.009878422042947333,0.0,0.0342762712603892,0.0,0.0,0.003776406201973131,0.0,0.009568002988007003,0.0,0.0023115471888081867,0.0,0.0030543564113842316,0.02291263449895153,0.02100413690960907,0.0014709282959940535,0.054509650251123434,0.0,0.0,0.0,0.0008885403861310675,0.08303056909325461,0.0,0.0034193191267981957,0.0008976660682226212,0.0,0.007196417651362622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010914282548826034,0.006853531857270784,0.0,0.004206094278753115,0.0,0.01951116629225272,0.06971044134477533,0.014906192382437337,0.010841865277390695,0.0,0.0,0.0,0.0052454426655699415,0.010951651991784628,0.020496689591587163,0.0036183792323950057,0.001700989017158886,0.008684268486784514,0.0,0.0,0.0,0.11290340711112679,0.0,0.0,0.029984220791241113,0.0,0.0
0.0,0.021268621243210065,0.023611278628520065,0.014987016875625854,0.0,1.0000000000000002,0.22161006259317576,0.0,0.012864300615665895,0.13128146495521903,0.0,0.0,0.2191030979879691,0.0,0.00530421359368104,0.0,0.004156423529738397,0.25952555817230116,0.011636164514121975,0.00665459766776853,0.0,0.0,0.0,0.007978582317511905,0.031024813451083016,0.0,0.04245002626927828,0.0,0.0,0.0,0.0,0.006937992706444783,0.027998927737646097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01833444927883746,0.04215367070012826,0.0,0.0,0.0,0.0589905390257951,0.0,0.0,0.0044281901988922475,0.1029018413648915,0.05851176731455292,0.004877036664269403,0.02011862739589519,0.0,0.0,0.0,0.0,0.0,0.0,0.004418338818060038,0.0,0.0,0.0,0.002672469254963094,0.05514420171076764,0.014826974258640853,0.0,0.02908394473393647,0.0,0.02166268831822368,0.0,0.03613810036954789,0.0,0.0,0.13739739125218692,0.0,0.0,0.0,0.0,0.04153021922220605,0.0,0.0,0.0,0.0,0.0,0.02570010840111468,0.0,0.0821712227199173,0.0,0.0,0.002172369782073661,0.0,0.006501411749729084,0.0,0.012614294181249161,0.0,0.0,0.0,0.0,0.07834812301807392,0.0
0.0,0.04476956524975505,0.015143200874782882,0.0,0.0,0.22161006259317576,0.9999999999999998,0.0,0.038502695817842554,0.038711707722408104,0.046017417206888483,0.013546635853803458,0.010825457670630426,0.006349636534278282,0.010886020796497703,0.02075822031409691,0.010070577579753057,0.014579377788760187,0.026534780458544918,0.0,0.0,0.0,0.01685548428519652,0.0,0.02299313481904851,0.016267516073504254,0.0,0.004494574951178132,0.0016342351683233491,0.017832563574688293,0.08219498326230494,0.023731803516322526,0.04628977312724451,0.0,0.0007336842063258213,0.0,0.0,0.003341507334684501,0.0,0.0,0.00313570196939796,0.0062389496112425285,0.0025727904630975457,0.0,0.0,0.10761628543707892,0.0,0.016919626071732925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037668482541633276,0.036067388747305376,0.044087599737842154,0.01746702068866689,0.0,0.020561179745086512,0.0,0.0,0.027424004872453847,0.0,0.011411216805139537,0.004753224192120466,0.0,0.005134570555111031,0.0,0.0,0.0,0.0,0.0,0.0408674510966175,0.012474764128142312,0.0,0.0,0.016554778845353346,0.0,0.011419793444309831,0.02279102801729448,0.0,0.0077821135315022496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013131347925060481,0.0,0.0382039892435954,0.0029777140642012934,0.0
0.0,0.011035247011701015,0.010111719689542446,0.0,0.0,0.0,0.0,0.9999999999999996,0.06748819059987712,0.09499637038942818,0.0,0.02191825608536978,0.0,0.0,0.0,0.0,0.07683760579699139,0.017036656890909548,0.048836152825860596,0.0,0.011613609006634145,0.031160699928564614,0.02379980388815999,0.017938682746310247,0.027901913578852102,0.008773533321480849,0.05832610327277962,0.031512674583162724,0.0,0.007213205907851187,0.0,0.06759596238843306,0.01025876617299789,0.018578761425284564,0.0025720287114904205,0.009281167154170166,0.0,0.0,0.0,0.0,0.0,0.006075410385960609,0.015783710545616773,0.0,0.05542313489542984,0.0550175747467173,0.04578962792321699,0.005931402593782042,0.050886948388469175,0.006855106213838521,0.0,0.0,0.030155873126654718,0.0,0.003162024708309384,0.007137942394938762,0.0,0.0,0.0,0.0,0.05544614027346529,0.0,0.0,0.0,0.009183979479633063,0.0,0.0,0.0054492518932862865,0.03149987400075599,0.008658738891102184,0.15037700131463383,0.0,0.03137224131610568,0.00917092477583472,0.005969431209847821,0.02623917857029948,0.0,0.007157020880272079,0.023214001956429735,0.008299969954163149,0.004448180288044824,0.09987126940898029,0.0,0.0,0.0,0.0,0.0,0.005241136217003126,0.0809251447524741,0.0,0.05861109271418989,0.0,0.014617479414299441,0.0,0.0,0.015437778871223386,0.0,0.01944066690407641,0.05739823933246925,0.0,0.0069526619405068015
0.0,0.044322407967035696,0.002469716504439438,0.0,0.0,0.012864300615665895,0.038502695817842554,0.06748819059987712,0.9999999999999999,0.0,0.01001728917866204,0.0,0.0,0.0036244852039204294,0.023302251884895125,0.0,0.0,0.02774055847787919,0.009087914116854678,0.007308675843659031,0.0009455141400413538,0.0,0.028062444432030282,0.02628838350352063,0.04240348867852628,0.019285864957122822,0.0,0.0173176861641546,0.001865700865029953,0.0,0.0007181380858535737,0.0,0.004100124395611706,0.0,0.09799919151000505,0.0,0.0,0.0,0.0,0.0,0.0,0.002374202096122962,0.05286940015762714,0.0,0.0,0.0,0.0,0.06084554357361275,0.038907484242994436,0.0,0.010472467593885218,0.03928025907298428,0.037645174260411335,0.007335810632046923,0.04170432546228536,0.008716961447591277,0.01715658790768791,0.0,0.0,0.0,0.0,0.05542166972882428,0.04700680325812415,0.03522174435507817,0.0,0.0,0.0006783061779305236,0.0,0.02051632787721527,0.013746434980705375,0.0,0.0,0.0,0.006719801866128408,0.0,0.0,0.11469738702415988,0.0,0.0,0.004054418716402478,0.0,0.0,0.0,0.02295120387690849,0.0,0.0,0.0,0.002560221409328569,0.0,0.0,0.0,0.00406032808947941,0.0,0.021012443050519716,0.0,0.0,0.002409302058049127,0.003165497553626617,0.0,0.002549598038156861,0.002641549306705558
0.0,0.06660363712618128,0.009560024942880295,0.09267686024109886,0.02835718782865019,0.13128146495521903,0.038711707722408104,0.09499637038942818,0.0,1.0,0.031020737557824363,0.055259726683887025,0.04516306204482701,0.0,0.0,0.0509301426907872,0.11708931297275901,0.05271426993586714,0.010393619444655989,0.006858460928044339,0.005323622438677361,0.0,0.005078660656758927,0.0,0.030909415128416044,0.016589699866243757,0.0,0.08938003552752884,0.0,0.14879244825407334,0.0,0.0429032265556914,0.007695112923039685,0.0025549244291756122,0.04155994650879734,0.0063816634894671015,0.028685578418023255,0.0,0.0026817386762324424,0.005572472071880445,0.0,0.0016709633174182648,0.0,0.0,0.0033137867118085435,0.031074385714882573,0.004197948984359236,0.008156779151868148,0.009127695159739223,0.007070282268585612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09475822874128982,0.014034454188933045,0.10928866565970884,0.0,0.018002662340554972,0.030720286814371042,0.0,0.009472256919786556,0.009168718715471825,0.003819134834902075,0.009991643299350777,0.003094155116088521,0.02530316682646192,0.013889302361644004,0.14898075692765383,0.13518031273742673,0.0021019538754992757,0.04720218444272158,0.0781814350941071,0.055738010560904806,0.0036908368920333594,0.010641186700547119,0.0,0.0,0.0,0.024081575514852082,0.0,0.023030598065305236,0.01284239026021584,0.0,0.0018018837008201205,0.0,0.021432049558976228,0.0,0.0,0.0,0.0,0.01300073244036783,0.10496961840222796,0.0,0.004455754042273737,0.014251833096530038,0.02691610459075075,0.0
